id;address;population;Longitude;Latitude
7568264;г. Москва, ул. Маршала Катукова, д. 15, к. 1;244;37.40664;55.80965
7568047;г. Москва, ул. Маршала Катукова, д. 16, к. 2;244;37.40454;55.80621
7568265;г. Москва, ул. Маршала Катукова, д. 17, к. 2;244;37.4094;55.80848
7568266;г. Москва, ул. Маршала Катукова, д. 17, к. 3;244;37.40927;55.80957
7568268;г. Москва, ул. Маршала Катукова, д. 19, к. 1;244;37.41205;55.80869
7568270;г. Москва, ул. Маршала Катукова, д. 19, к. 2;244;37.41015;55.80795
7703372;г. Москва, ул. Маршала Катукова, д. 20, к. 1;244;37.4072;55.80629
7568054;г. Москва, ул. Маршала Катукова, д. 20, к. 2;244;37.40631;55.80563
7568272;г. Москва, ул. Маршала Катукова, д. 21, к. 1;244;37.41118;55.80681
7568058;г. Москва, ул. Маршала Катукова, д. 22, к. 1;244;37.40845;55.80477
7610255;г. Москва, ул. Маршала Катукова, д. 24, к. 1;546;37.41456;55.80448
7610325;г. Москва, ул. Маршала Катукова, д. 24, к. 3;421;37.41322;55.80445
7610346;г. Москва, ул. Маршала Катукова, д. 24, к. 4;421;37.4134;55.80371
7610369;г. Москва, ул. Маршала Катукова, д. 24, к. 5;499;37.4132;55.80304
7610381;г. Москва, ул. Маршала Катукова, д. 24, к. 6;497;37.41213;55.80244
7568274;г. Москва, ул. Маршала Катукова, д. 25, к. 1;244;37.41438;55.80583
7559236;г. Москва, ул. Маршала Кожедуба, д. 2, к. 1;1113;37.7846;55.66705
7559247;г. Москва, ул. Маршала Кожедуба, д. 4;676;37.78602;55.66817
7559251;г. Москва, ул. Маршала Кожедуба, д. 6, к. 1;655;37.78744;55.66911
7559252;г. Москва, ул. Маршала Кожедуба, д. 8;437;37.78783;55.66954
7559217;г. Москва, ул. Маршала Кожедуба, д. 10;437;37.78962;55.67155
7559218;г. Москва, ул. Маршала Кожедуба, д. 12, к. 1;437;37.79003;55.67199
7559226;г. Москва, ул. Маршала Кожедуба, д. 14;770;37.79106;55.67284
7559231;г. Москва, ул. Маршала Кожедуба, д. 16, к. 1;645;37.79252;55.67316
7956658;г. Москва, ул. Маршала Конева, д. 1;130;37.49248;55.79973
7956659;г. Москва, ул. Маршала Конева, д. 2;125;37.49191;55.79993
7956663;г. Москва, ул. Маршала Конева, д. 3;208;37.49179;55.79905
7956667;г. Москва, ул. Маршала Конева, д. 4, к. 1;104;37.4912;55.79965
7956670;г. Москва, ул. Маршала Конева, д. 4, к. 2;52;37.4906;55.79989
7956672;г. Москва, ул. Маршала Конева, д. 5;192;37.49106;55.79833
7954434;г. Москва, ул. Маршала Конева, д. 7;96;37.48943;55.79686
7956674;г. Москва, ул. Маршала Конева, д. 8, к. 1;177;37.49056;55.79863
7956676;г. Москва, ул. Маршала Конева, д. 8, к. 2;127;37.48926;55.79871
7956679;г. Москва, ул. Маршала Конева, д. 8, к. 3;52;37.48985;55.79912
7954439;г. Москва, ул. Маршала Конева, д. 9;36;37.48752;55.7957
7954447;г. Москва, ул. Маршала Конева, д. 12;315;37.48671;55.79593
7954452;г. Москва, ул. Маршала Конева, д. 13;107;37.48504;55.79488
7550756;г. Москва, ул. Маршала Конева, д. 14;250;37.48554;55.79585
7954458;г. Москва, ул. Маршала Конева, д. 16;315;37.48462;55.79546
7956013;г. Москва, ул. Маршала Малиновского, д. 1;156;37.49422;55.78862
7956018;г. Москва, ул. Маршала Малиновского, д. 3;13;37.49388;55.78928
7956021;г. Москва, ул. Маршала Малиновского, д. 4;130;37.49427;55.78977
7956024;г. Москва, ул. Маршала Малиновского, д. 5;312;37.49328;55.7901
7956026;г. Москва, ул. Маршала Малиновского, д. 6, к. 1;465;37.494;55.79078
7956027;г. Москва, ул. Маршала Малиновского, д. 6, к. 2;278;37.49356;55.79148
7956028;г. Москва, ул. Маршала Малиновского, д. 8;499;37.49359;55.79265
7956032;г. Москва, ул. Маршала Малиновского, д. 9;218;37.49225;55.79153
7954485;г. Москва, ул. Маршала Мерецкова, д. 2;273;37.49091;55.79331
7954494;г. Москва, ул. Маршала Мерецкова, д. 4;68;37.4903;55.79375
7954501;г. Москва, ул. Маршала Мерецкова, д. 5;182;37.48767;55.79439
7954510;г. Москва, ул. Маршала Мерецкова, д. 6;62;37.48947;55.79416
7954517;г. Москва, ул. Маршала Мерецкова, д. 8;31;37.48866;55.7946
7954524;г. Москва, ул. Маршала Мерецкова, д. 10;31;37.4881;55.79489
7954529;г. Москва, ул. Маршала Мерецкова, д. 12;70;37.48725;55.79533
7946558;г. Москва, ул. Маршала Неделина, д. 2;244;37.40145;55.72354
7946556;г. Москва, ул. Маршала Неделина, д. 4;244;37.40173;55.72421
7946554;г. Москва, ул. Маршала Неделина, д. 6;244;37.40317;55.72462
7946549;г. Москва, ул. Маршала Неделина, д. 8;244;37.40465;55.72509
7946548;г. Москва, ул. Маршала Неделина, д. 10;244;37.40714;55.72506
7946546;г. Москва, ул. Маршала Неделина, д. 12;244;37.40792;55.72512
7946541;г. Москва, ул. Маршала Неделина, д. 14, к. 1;244;37.40885;55.72544
7946539;г. Москва, ул. Маршала Неделина, д. 14, к. 2;244;37.40862;55.72443
7946534;г. Москва, ул. Маршала Неделина, д. 16, к. 2;244;37.40933;55.7245
7946531;г. Москва, ул. Маршала Неделина, д. 16, к. 3;244;37.41011;55.72456
7946529;г. Москва, ул. Маршала Неделина, д. 18;244;37.41084;55.72558
7946527;г. Москва, ул. Маршала Неделина, д. 20;244;37.41194;55.72529
7946526;г. Москва, ул. Маршала Неделина, д. 22;244;37.41269;55.72534
7946524;г. Москва, ул. Маршала Неделина, д. 24;244;37.41343;55.72539
7946523;г. Москва, ул. Маршала Неделина, д. 28;244;37.41554;55.72595
7946520;г. Москва, ул. Маршала Неделина, д. 30, к. 1;244;37.41781;55.726
7946517;г. Москва, ул. Маршала Неделина, д. 30, к. 2;244;37.41812;55.7251
8064039;г. Москва, ул. Маршала Неделина, д. 30, к. 3;244;37.4183;55.72465
7946515;г. Москва, ул. Маршала Неделина, д. 30, к. 4;244;37.41842;55.72386
7946512;г. Москва, ул. Маршала Неделина, д. 32, к. 1;244;37.41934;55.72417
7946508;г. Москва, ул. Маршала Неделина, д. 32, к. 2;244;37.42036;55.72426
7946505;г. Москва, ул. Маршала Неделина, д. 34, к. 1;244;37.42002;55.72541
7946504;г. Москва, ул. Маршала Неделина, д. 34, к. 2;244;37.41913;55.725
7946501;г. Москва, ул. Маршала Неделина, д. 34, к. 3;244;37.42111;55.72506
7946499;г. Москва, ул. Маршала Неделина, д. 40;244;37.42269;55.72602
9106001;г. Москва, ул. Маршала Новикова, д. 1;52;37.46975;55.80055
7957728;г. Москва, ул. Маршала Новикова, д. 2, к. 1;174;37.46936;55.80194
7957729;г. Москва, ул. Маршала Новикова, д. 2, к. 2;182;37.47075;55.80139
7957730;г. Москва, ул. Маршала Новикова, д. 2, к. 3;187;37.47047;55.80227
9106002;г. Москва, ул. Маршала Новикова, д. 3;55;37.4695;55.80121
7957732;г. Москва, ул. Маршала Новикова, д. 4, к. 1;161;37.46778;55.8026
7957733;г. Москва, ул. Маршала Новикова, д. 4, к. 2;94;37.46899;55.80283
7963845;г. Москва, ул. Маршала Новикова, д. 5;70;37.46833;55.80166
7957736;г. Москва, ул. Маршала Новикова, д. 6, к. 1;156;37.46653;55.80335
7957739;г. Москва, ул. Маршала Новикова, д. 6, к. 2;156;37.46746;55.80373
7963847;г. Москва, ул. Маршала Новикова, д. 7;224;37.46674;55.80234
7957741;г. Москва, ул. Маршала Новикова, д. 8, к. 1;156;37.46587;55.80363
7957742;г. Москва, ул. Маршала Новикова, д. 8, к. 2;156;37.46678;55.80399
7957743;г. Москва, ул. Маршала Новикова, д. 8, к. 3;156;37.46608;55.80425
7963849;г. Москва, ул. Маршала Новикова, д. 9;78;37.46545;55.80216
7957744;г. Москва, ул. Маршала Новикова, д. 10, к. 1;81;37.46494;55.8038
7957746;г. Москва, ул. Маршала Новикова, д. 10, к. 2;47;37.46543;55.80452
7957748;г. Москва, ул. Маршала Новикова, д. 11;205;37.46507;55.80254
7957750;г. Москва, ул. Маршала Новикова, д. 12, к. 1;226;37.46368;55.8043
7550757;г. Москва, ул. Маршала Новикова, д. 12, к. 2;156;37.46447;55.80498
7957756;г. Москва, ул. Маршала Новикова, д. 15;299;37.46265;55.80369
7957758;г. Москва, ул. Маршала Новикова, д. 16;164;37.46117;55.8054
7957830;г. Москва, ул. Маршала Новикова, д. 18;104;37.46001;55.80589
7957761;г. Москва, ул. Маршала Новикова, д. 19, к. 1;94;37.4618;55.80455
7957764;г. Москва, ул. Маршала Новикова, д. 19, к. 2;122;37.461;55.80442
7957831;г. Москва, ул. Маршала Новикова, д. 20;68;37.45902;55.8063
7957766;г. Москва, ул. Маршала Новикова, д. 21;156;37.46077;55.80498
7671243;г. Москва, ул. Маршала Полубоярова, д. 2;369;37.86157;55.68913
7671256;г. Москва, ул. Маршала Полубоярова, д. 4, к. 2;871;37.86225;55.68786
7671268;г. Москва, ул. Маршала Полубоярова, д. 6, к. 1;244;37.86319;55.6882
7671278;г. Москва, ул. Маршала Полубоярова, д. 8;369;37.8636;55.68776
7671291;г. Москва, ул. Маршала Полубоярова, д. 10;484;37.86352;55.68713
7671299;г. Москва, ул. Маршала Полубоярова, д. 14;281;37.8624;55.68581
7672829;г. Москва, ул. Маршала Полубоярова, д. 20;281;37.86089;55.68318
7672835;г. Москва, ул. Маршала Полубоярова, д. 24, к. 1;244;37.85938;55.68169
7672841;г. Москва, ул. Маршала Полубоярова, д. 24, к. 2;790;37.86036;55.68114
7672845;г. Москва, ул. Маршала Полубоярова, д. 24, к. 3;426;37.85948;55.68063
7683760;г. Москва, б-р. Маршала Рокоссовского, д. 1, к. 1;156;37.72638;55.80832
7569425;г. Москва, б-р. Маршала Рокоссовского, д. 2/3;156;37.73084;55.81092
7569582;г. Москва, б-р. Маршала Рокоссовского, д. 3;192;37.72612;55.80893
7569427;г. Москва, б-р. Маршала Рокоссовского, д. 4;179;37.73001;55.8111
7717029;г. Москва, б-р. Маршала Рокоссовского, д. 6, к. 1;4797;37.72798;55.80997
7683790;г. Москва, б-р. Маршала Рокоссовского, д. 7, к. 1;177;37.72515;55.81069
7683791;г. Москва, б-р. Маршала Рокоссовского, д. 7, к. 2;187;37.72516;55.8101
7683793;г. Москва, б-р. Маршала Рокоссовского, д. 7, к. 3;187;37.72451;55.81031
7683795;г. Москва, б-р. Маршала Рокоссовского, д. 7, к. 4;182;37.72449;55.80976
7683797;г. Москва, б-р. Маршала Рокоссовского, д. 8, к. 1;187;37.72741;55.81198
7569430;г. Москва, б-р. Маршала Рокоссовского, д. 8, к. 2;177;37.72669;55.81159
7569591;г. Москва, б-р. Маршала Рокоссовского, д. 8, к. 3;187;37.72767;55.81165
7569436;г. Москва, б-р. Маршала Рокоссовского, д. 8, к. 4;187;37.72835;55.812
7683799;г. Москва, б-р. Маршала Рокоссовского, д. 9;156;37.7244;55.81101
7569440;г. Москва, б-р. Маршала Рокоссовского, д. 10;156;37.72614;55.81201
7683761;г. Москва, б-р. Маршала Рокоссовского, д. 11;208;37.72415;55.81153
7569442;г. Москва, б-р. Маршала Рокоссовского, д. 12;208;37.72516;55.81212
7683763;г. Москва, б-р. Маршала Рокоссовского, д. 13;187;37.72326;55.8119
7569445;г. Москва, б-р. Маршала Рокоссовского, д. 14;153;37.72444;55.81265
7683766;г. Москва, б-р. Маршала Рокоссовского, д. 17;177;37.72205;55.81251
7569448;г. Москва, б-р. Маршала Рокоссовского, д. 18;135;37.72325;55.81327
7683768;г. Москва, б-р. Маршала Рокоссовского, д. 19/16;205;37.72139;55.81303
7569599;г. Москва, б-р. Маршала Рокоссовского, д. 20/18;244;37.72225;55.81364
9098870;г. Москва, б-р. Маршала Рокоссовского, д. 20/18, стр. 1;208;37.72225;55.81364
7683773;г. Москва, б-р. Маршала Рокоссовского, д. 21/21;333;37.71998;55.81363
7569451;г. Москва, б-р. Маршала Рокоссовского, д. 22/23;156;37.72091;55.81438
7683775;г. Москва, б-р. Маршала Рокоссовского, д. 23;468;37.71823;55.81358
9362643;г. Москва, б-р. Маршала Рокоссовского, д. 24;244;37.72023;55.81497
7683777;г. Москва, б-р. Маршала Рокоссовского, д. 25;208;37.71858;55.81444
7683784;г. Москва, б-р. Маршала Рокоссовского, д. 27/20;104;37.71786;55.81464
7569457;г. Москва, б-р. Маршала Рокоссовского, д. 28/14;156;37.71832;55.81569
7683785;г. Москва, б-р. Маршала Рокоссовского, д. 29/13;244;37.71705;55.81503
7569608;г. Москва, б-р. Маршала Рокоссовского, д. 30;333;37.71704;55.81652
7569613;г. Москва, б-р. Маршала Рокоссовского, д. 32;278;37.71619;55.81682
9048068;г. Москва, б-р. Маршала Рокоссовского, д. 33/12;333;37.71453;55.81652
7569621;г. Москва, б-р. Маршала Рокоссовского, д. 36/1;458;37.71494;55.81806
9048151;г. Москва, б-р. Маршала Рокоссовского, д. 37, к. 1;312;37.71198;55.81745
9048153;г. Москва, б-р. Маршала Рокоссовского, д. 37, к. 2;312;37.71198;55.81745
7569630;г. Москва, б-р. Маршала Рокоссовского, д. 38;244;37.71411;55.81848
9026957;г. Москва, б-р. Маршала Рокоссовского, д. 39, к. 1;244;37.71144;55.81802
9048067;г. Москва, б-р. Маршала Рокоссовского, д. 39/22;244;37.71092;55.81748
8481480;г. Москва, б-р. Маршала Рокоссовского, д. 40;244;37.71327;55.81895
7569638;г. Москва, б-р. Маршала Рокоссовского, д. 42;244;37.71193;55.81931
7954534;г. Москва, ул. Маршала Рыбалко, д. 1;159;37.49544;55.7954
9062542;г. Москва, ул. Маршала Рыбалко, д. 2, к. 1;533;37.49368;55.79746
9328070;г. Москва, ул. Маршала Рыбалко, д. 2, к. 2;244;37.49489;55.79698
8983147;г. Москва, ул. Маршала Рыбалко, д. 2, к. 3;244;37.49452;55.79827
8983162;г. Москва, ул. Маршала Рыбалко, д. 2, к. 4;244;37.4951;55.79748
7954537;г. Москва, ул. Маршала Рыбалко, д. 3;244;37.4941;55.79605
7665900;г. Москва, ул. Маршала Рыбалко, д. 4, к. 1;244;37.4935;55.79818
7665922;г. Москва, ул. Маршала Рыбалко, д. 4, стр. В;244;37.49278;55.79864
9062540;г. Москва, ул. Маршала Рыбалко, д. 4, к. В;463;37.49278;55.79864
7666004;г. Москва, ул. Маршала Рыбалко, д. 4, стр. Г;244;37.49361;55.79904
9062541;г. Москва, ул. Маршала Рыбалко, д. 4, к. Г;281;37.49361;55.79904
7954542;г. Москва, ул. Маршала Рыбалко, д. 5;104;37.49304;55.79649
7954549;г. Москва, ул. Маршала Рыбалко, д. 7;122;37.49174;55.7969
8033963;г. Москва, ул. Маршала Рыбалко, д. 8;78;37.4909;55.79777
7954556;г. Москва, ул. Маршала Рыбалко, д. 9;148;37.49035;55.79736
7956768;г. Москва, ул. Маршала Рыбалко, д. 10;122;37.48964;55.79819
7956772;г. Москва, ул. Маршала Рыбалко, д. 11;125;37.48907;55.79778
7956773;г. Москва, ул. Маршала Рыбалко, д. 12, к. 1;179;37.4882;55.79866
7956778;г. Москва, ул. Маршала Рыбалко, д. 12, к. 2;177;37.48884;55.79947
7956781;г. Москва, ул. Маршала Рыбалко, д. 12, к. 3;187;37.48919;55.79996
7956786;г. Москва, ул. Маршала Рыбалко, д. 13;205;37.48752;55.79827
7956787;г. Москва, ул. Маршала Рыбалко, д. 14, к. 2;156;37.48788;55.79989
7956791;г. Москва, ул. Маршала Рыбалко, д. 14, к. 3;156;37.48888;55.80071
7956792;г. Москва, ул. Маршала Рыбалко, д. 14, к. 4;156;37.48835;55.80131
7956793;г. Москва, ул. Маршала Рыбалко, д. 16, к. 1;182;37.48551;55.79956
7956796;г. Москва, ул. Маршала Рыбалко, д. 16, к. 2;109;37.48645;55.79957
7956799;г. Москва, ул. Маршала Рыбалко, д. 16, к. 3;52;37.48608;55.80024
7956801;г. Москва, ул. Маршала Рыбалко, д. 16, к. 4;179;37.48687;55.80003
8350981;г. Москва, ул. Маршала Рыбалко, д. 16, к. 5;187;37.48792;55.80055
7956806;г. Москва, ул. Маршала Рыбалко, д. 18, к. 2;109;37.48521;55.80027
7956808;г. Москва, ул. Маршала Рыбалко, д. 18, к. 3;101;37.48583;55.80066
7956809;г. Москва, ул. Маршала Рыбалко, д. 20;182;37.4839;55.80037
7556417;г. Москва, ул. Маршала Савицкого, д. 4, к. 1;1071;37.57649;55.50516
7556418;г. Москва, ул. Маршала Савицкого, д. 4, к. 2;281;37.57674;55.50445
7556419;г. Москва, ул. Маршала Савицкого, д. 6, к. 1;738;37.5787;55.50482
7556420;г. Москва, ул. Маршала Савицкого, д. 6, к. 2;320;37.57804;55.50408
7556421;г. Москва, ул. Маршала Савицкого, д. 6, к. 3;299;37.5795;55.5041
7556422;г. Москва, ул. Маршала Савицкого, д. 8;874;37.58095;55.5044
7556423;г. Москва, ул. Маршала Савицкого, д. 8, к. 1;406;37.58051;55.50388
7556394;г. Москва, ул. Маршала Савицкого, д. 12;666;37.58386;55.50428
7556396;г. Москва, ул. Маршала Савицкого, д. 12, к. 1;499;37.58329;55.50359
7556397;г. Москва, ул. Маршала Савицкого, д. 16;666;37.58678;55.50437
7556398;г. Москва, ул. Маршала Савицкого, д. 16, к. 1;666;37.58739;55.50342
7556399;г. Москва, ул. Маршала Савицкого, д. 18;499;37.5888;55.50451
7556400;г. Москва, ул. Маршала Савицкого, д. 18, к. 1;499;37.58875;55.50368
7556401;г. Москва, ул. Маршала Савицкого, д. 18, к. 2;946;37.58911;55.50312
7556402;г. Москва, ул. Маршала Савицкого, д. 20;499;37.58964;55.50452
7556403;г. Москва, ул. Маршала Савицкого, д. 20, к. 1;541;37.58978;55.50372
7556404;г. Москва, ул. Маршала Савицкого, д. 22;499;37.59131;55.50466
7556405;г. Москва, ул. Маршала Савицкого, д. 22, к. 1;541;37.59165;55.50386
7556406;г. Москва, ул. Маршала Савицкого, д. 22, к. 2;811;37.59246;55.50341
7556407;г. Москва, ул. Маршала Савицкого, д. 24;499;37.59255;55.50473
7556408;г. Москва, ул. Маршала Савицкого, д. 24, к. 1;499;37.59265;55.50398
7556409;г. Москва, ул. Маршала Савицкого, д. 26;832;37.59457;55.5049
7556411;г. Москва, ул. Маршала Савицкого, д. 26, к. 1;541;37.59435;55.50417
7556412;г. Москва, ул. Маршала Савицкого, д. 26, к. 2;468;37.59455;55.50304
7556413;г. Москва, ул. Маршала Савицкого, д. 28;832;37.59728;55.5044
7556014;г. Москва, ул. Маршала Савицкого, д. 28, к. 1;541;37.59646;55.50387
7556414;г. Москва, ул. Маршала Савицкого, д. 30;832;37.59957;55.50365
7556025;г. Москва, ул. Маршала Савицкого, д. 30, к. 1;541;37.59872;55.50308
7556416;г. Москва, ул. Маршала Савицкого, д. 32;894;37.60209;55.50277
7556035;г. Москва, ул. Маршала Савицкого, д. 32, к. 1;541;37.60099;55.5023
7717612;г. Москва, ул. Маршала Соколовского, д. 1;530;37.49311;55.79554
7954608;г. Москва, ул. Маршала Соколовского, д. 2;83;37.49263;55.7961
9043069;г. Москва, ул. Маршала Соколовского, д. 3;44;37.48926;55.79321
7954614;г. Москва, ул. Маршала Соколовского, д. 4;96;37.49189;55.79557
7550759;г. Москва, ул. Маршала Соколовского, д. 5;611;37.48786;55.79277
7954622;г. Москва, ул. Маршала Соколовского, д. 6;36;37.49002;55.79441
7550758;г. Москва, ул. Маршала Соколовского, д. 10, к. 1;307;37.48703;55.79348
8645095;г. Москва, ул. Маршала Соколовского, д. 11, к. 1;47;37.48572;55.79286
8645085;г. Москва, ул. Маршала Соколовского, д. 11, к. 2;47;37.48589;55.79247
7954627;г. Москва, ул. Маршала Соколовского, д. 12;156;37.48489;55.79329
7954637;г. Москва, ул. Маршала Соколовского, д. 13;143;37.4846;55.79285
7954644;г. Москва, ул. Маршала Соколовского, д. 14;42;37.48433;55.79363
7687556;г. Москва, ул. Маршала Тимошенко, д. 4;120;37.39485;55.74167
7687565;г. Москва, ул. Маршала Тимошенко, д. 6;122;37.39372;55.74221
7687579;г. Москва, ул. Маршала Тимошенко, д. 7;369;37.39179;55.74455
7687648;г. Москва, ул. Маршала Тимошенко, д. 9;369;37.39243;55.74497
7687703;г. Москва, ул. Маршала Тимошенко, д. 10;117;37.39556;55.74346
9010495;г. Москва, ул. Маршала Тимошенко, д. 17, к. 1;1102;37.39471;55.74568
9010596;г. Москва, ул. Маршала Тимошенко, д. 17, к. 2;465;37.39637;55.74732
7687715;г. Москва, ул. Маршала Тимошенко, д. 24;250;37.39657;55.74471
7687799;г. Москва, ул. Маршала Тимошенко, д. 26;255;37.39613;55.74513
7687821;г. Москва, ул. Маршала Тимошенко, д. 28;255;37.39691;55.74576
8102260;г. Москва, ул. Маршала Тимошенко, д. 34;497;37.39983;55.74773
8102273;г. Москва, ул. Маршала Тимошенко, д. 36;497;37.40066;55.74828
7687837;г. Москва, ул. Маршала Тимошенко, д. 38;497;37.40147;55.74881
7687853;г. Москва, ул. Маршала Тимошенко, д. 40;497;37.4023;55.74933
7687865;г. Москва, ул. Маршала Тимошенко, д. 44;281;37.40469;55.75117
7555288;г. Москва, ул. Маршала Тимошенко, д. 46;330;37.40507;55.75161
7662025;г. Москва, ул. Маршала Тухачевского, д. 14, к. 1;666;37.48609;55.78237
7662619;г. Москва, ул. Маршала Тухачевского, д. 15;372;37.486;55.7817
7662623;г. Москва, ул. Маршала Тухачевского, д. 16, к. 1;497;37.48495;55.78249
7662628;г. Москва, ул. Маршала Тухачевского, д. 16, к. 2;330;37.4851;55.78309
7662645;г. Москва, ул. Маршала Тухачевского, д. 17, к. 1;354;37.48491;55.78166
7662650;г. Москва, ул. Маршала Тухачевского, д. 17, к. 2;354;37.48424;55.7815
7662653;г. Москва, ул. Маршала Тухачевского, д. 19;372;37.48315;55.78215
7662655;г. Москва, ул. Маршала Тухачевского, д. 21, к. 1;559;37.47881;55.78278
7662658;г. Москва, ул. Маршала Тухачевского, д. 21, к. 2;374;37.47869;55.78225
7630801;г. Москва, ул. Маршала Тухачевского, д. 22, к. 1;187;37.47758;55.7842
7662661;г. Москва, ул. Маршала Тухачевского, д. 22, к. 2;208;37.47733;55.78478
7662664;г. Москва, ул. Маршала Тухачевского, д. 22, к. 3;400;37.47766;55.7856
7663149;г. Москва, ул. Маршала Тухачевского, д. 23, к. 1;244;37.47721;55.78272
7663150;г. Москва, ул. Маршала Тухачевского, д. 23, к. 2;559;37.47667;55.78147
7663151;г. Москва, ул. Маршала Тухачевского, д. 23, к. 3;244;37.47565;55.78032
7631500;г. Москва, ул. Маршала Тухачевского, д. 24, к. 1;187;37.47664;55.78409
7663156;г. Москва, ул. Маршала Тухачевского, д. 24, к. 2;208;37.47653;55.78492
7663157;г. Москва, ул. Маршала Тухачевского, д. 24, к. 3;437;37.4762;55.78567
7663158;г. Москва, ул. Маршала Тухачевского, д. 25, к. 2;244;37.47599;55.78234
7663160;г. Москва, ул. Маршала Тухачевского, д. 25, к. 3;237;37.47566;55.78171
7663161;г. Москва, ул. Маршала Тухачевского, д. 26, к. 1;177;37.47551;55.78426
7631329;г. Москва, ул. Маршала Тухачевского, д. 26, к. 2;208;37.47523;55.78512
7663162;г. Москва, ул. Маршала Тухачевского, д. 28, к. 1;166;37.47436;55.78445
7631344;г. Москва, ул. Маршала Тухачевского, д. 28, к. 2;208;37.47444;55.78525
7663165;г. Москва, ул. Маршала Тухачевского, д. 29;481;37.4757;55.78297
9332663;г. Москва, ул. Маршала Тухачевского, д. 32;177;37.47336;55.78488
7631194;г. Москва, ул. Маршала Тухачевского, д. 32, к. 1;187;37.47336;55.78488
7663170;г. Москва, ул. Маршала Тухачевского, д. 32, к. 2;1576;37.47335;55.786
7663171;г. Москва, ул. Маршала Тухачевского, д. 33;692;37.47448;55.78338
7663172;г. Москва, ул. Маршала Тухачевского, д. 34;177;37.47191;55.78505
7663174;г. Москва, ул. Маршала Тухачевского, д. 35, к. 1;473;37.47301;55.78348
8051302;г. Москва, ул. Маршала Тухачевского, д. 37/21;1482;37.4706;55.78415
7663175;г. Москва, ул. Маршала Тухачевского, д. 38, к. 1;166;37.47079;55.78502
7663176;г. Москва, ул. Маршала Тухачевского, д. 38, к. 2;208;37.47148;55.78572
7663179;г. Москва, ул. Маршала Тухачевского, д. 39;208;37.4695;55.78385
7663180;г. Москва, ул. Маршала Тухачевского, д. 40, к. 1;187;37.46965;55.78519
7663183;г. Москва, ул. Маршала Тухачевского, д. 40, к. 2;208;37.47067;55.78585
7663186;г. Москва, ул. Маршала Тухачевского, д. 41, к. 1;546;37.46845;55.78427
7663188;г. Москва, ул. Маршала Тухачевского, д. 42, к. 1;187;37.46851;55.78538
7663189;г. Москва, ул. Маршала Тухачевского, д. 42, к. 2;208;37.4694;55.78606
7663190;г. Москва, ул. Маршала Тухачевского, д. 42, к. 3;437;37.47033;55.7866
7663191;г. Москва, ул. Маршала Тухачевского, д. 44, к. 1;187;37.46779;55.78575
7663193;г. Москва, ул. Маршала Тухачевского, д. 44, к. 2;208;37.4686;55.78618
7663194;г. Москва, ул. Маршала Тухачевского, д. 44, к. 3;247;37.46856;55.78677
8224769;г. Москва, ул. Маршала Тухачевского, д. 45, к. 1;208;37.46658;55.78478
8224780;г. Москва, ул. Маршала Тухачевского, д. 47;208;37.46539;55.7845
8224790;г. Москва, ул. Маршала Тухачевского, д. 48;250;37.46366;55.78631
7708781;г. Москва, ул. Маршала Тухачевского, д. 49;1464;37.46422;55.78504
8224797;г. Москва, ул. Маршала Тухачевского, д. 50;250;37.46269;55.78599
8224802;г. Москва, ул. Маршала Тухачевского, д. 50, к. 2;725;37.46158;55.78636
8224807;г. Москва, ул. Маршала Тухачевского, д. 51;1006;37.46053;55.78452
8224815;г. Москва, ул. Маршала Тухачевского, д. 52;250;37.46172;55.78569
8224820;г. Москва, ул. Маршала Тухачевского, д. 54;250;37.46075;55.78539
9360024;г. Москва, ул. Маршала Тухачевского, д. 55;1027;37.45834;55.78364
8224825;г. Москва, ул. Маршала Тухачевского, д. 56, к. 1;250;37.45977;55.78507
8224831;г. Москва, ул. Маршала Тухачевского, д. 56, к. 3;374;37.46012;55.78706
8224838;г. Москва, ул. Маршала Тухачевского, д. 58;198;37.45852;55.78483
8224844;г. Москва, ул. Маршала Тухачевского, д. 58, к. 3;416;37.45845;55.78667
8224853;г. Москва, ул. Маршала Тухачевского, д. 60;307;37.45818;55.78453
8132525;г. Москва, ул. Маршала Федоренко, д. 2, к. 1;229;37.49416;55.87923
8132528;г. Москва, ул. Маршала Федоренко, д. 2, к. 2;460;37.495;55.87903
8132531;г. Москва, ул. Маршала Федоренко, д. 2, к. 3;229;37.49593;55.87928
7630354;г. Москва, ул. Маршала Федоренко, д. 4, к. 1;663;37.49343;55.88003
7630367;г. Москва, ул. Маршала Федоренко, д. 4, к. 2;663;37.49436;55.88027
8132533;г. Москва, ул. Маршала Федоренко, д. 8, к. 1;247;37.49075;55.88084
8132535;г. Москва, ул. Маршала Федоренко, д. 8, к. 2;499;37.49159;55.88061
8132541;г. Москва, ул. Маршала Федоренко, д. 8, к. 3;247;37.49276;55.88105
8132543;г. Москва, ул. Маршала Федоренко, д. 8, к. 4;497;37.49323;55.88153
8132544;г. Москва, ул. Маршала Федоренко, д. 10, к. 1;660;37.49001;55.88143
8132546;г. Москва, ул. Маршала Федоренко, д. 10, к. 2;663;37.49094;55.88187
8132548;г. Москва, ул. Маршала Федоренко, д. 14, к. 1;247;37.48733;55.88254
8132551;г. Москва, ул. Маршала Федоренко, д. 14, к. 2;499;37.48819;55.88228
8198361;г. Москва, ул. Маршала Федоренко, д. 14, к. 3;247;37.48932;55.88276
